antecedent,consequent,support,confidence,lift
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG APPLES,0.020627062706270627,0.49019607843137253,6.989619377162629
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.022277227722772276,0.5294117647058822,4.860962566844919
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG VINTAGE DOILY,0.024752475247524754,0.5882352941176471,5.5266757865937075
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,0.026402640264026403,0.6274509803921569,9.27403156384505
JUMBO BAG ALPHABET,JUMBO BAG APPLES,0.028877887788778877,0.4117647058823529,5.871280276816608
JUMBO BAG APPLES,JUMBO BAG ALPHABET,0.028877887788778877,0.4117647058823529,5.871280276816608
JUMBO BAG OWLS,JUMBO BAG ALPHABET,0.0231023102310231,0.5384615384615384,7.677828054298642
JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT,0.03217821782178218,0.4588235294117647,4.2128342245989305
JUMBO BAG ALPHABET,JUMBO BAG VINTAGE DOILY,0.03382838283828383,0.4823529411764706,4.5318741450068405
JUMBO BAG VINTAGE LEAF,JUMBO BAG ALPHABET,0.028052805280528052,0.4096385542168675,5.840963855421688
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG ALPHABET,0.027227722772277228,0.4024390243902439,5.738307030129125
JUMBO STORAGE BAG SUKI,JUMBO BAG ALPHABET,0.0231023102310231,0.41791044776119396,5.958911325724318
JUMBO BAG APPLES,JUMBO BAG PEARS,0.03547854785478548,0.5058823529411764,10.94873949579832
JUMBO BAG PEARS,JUMBO BAG APPLES,0.03547854785478548,0.7678571428571429,10.94873949579832
JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT,0.039603960396039604,0.5647058823529412,5.185026737967914
JUMBO BAG STRAWBERRY,JUMBO BAG APPLES,0.022277227722772276,0.4576271186440678,6.525224327018943
JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY,0.03547854785478548,0.5058823529411764,4.752941176470588
JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES,0.028052805280528052,0.4096385542168675,5.840963855421688
JUMBO BAG APPLES,JUMBO SHOPPER VINTAGE RED PAISLEY,0.03052805280528053,0.43529411764705883,6.433859397417503
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG APPLES,0.03052805280528053,0.45121951219512196,6.433859397417503
JUMBO STORAGE BAG SUKI,JUMBO BAG APPLES,0.02392739273927393,0.4328358208955224,6.171729587357331
JUMBO BAG DOLLY GIRL DESIGN,JUMBO BAG VINTAGE DOILY,0.02145214521452145,0.7027027027027026,6.602137020741671
JUMBO BAG OWLS,JUMBO BAG RED RETROSPOT,0.020627062706270627,0.4807692307692308,4.414335664335664
JUMBO BAG OWLS,JUMBO BAG VINTAGE DOILY,0.020627062706270627,0.4807692307692308,4.516994633273703
JUMBO BAG PEARS,JUMBO BAG PINK POLKADOT,0.02145214521452145,0.4642857142857143,7.033928571428572
JUMBO BAG PEARS,JUMBO BAG RED RETROSPOT,0.028052805280528052,0.6071428571428572,5.574675324675325
JUMBO BAG PEARS,JUMBO BAG VINTAGE DOILY,0.02557755775577558,0.5535714285714286,5.200996677740864
JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF,0.02392739273927393,0.5178571428571429,7.561962134251292
JUMBO BAG PEARS,JUMBO SHOPPER VINTAGE RED PAISLEY,0.020627062706270627,0.44642857142857145,6.59843205574913
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.040429042904290426,0.6125,5.6238636363636365
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT,0.020627062706270627,0.5208333333333334,7.890625000000001
JUMBO BAG STRAWBERRY,JUMBO BAG PINK POLKADOT,0.02557755775577558,0.5254237288135594,7.960169491525425
JUMBO BAG PINK POLKADOT,JUMBO BAG VINTAGE DOILY,0.03217821782178218,0.48750000000000004,4.580232558139535
JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT,0.02392739273927393,0.4328358208955224,6.557462686567165
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.024752475247524754,0.5357142857142858,4.918831168831169
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.02145214521452145,0.5777777777777778,12.504761904761907
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.02145214521452145,0.4642857142857143,12.504761904761907
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG VINTAGE DOILY,0.028877887788778877,0.625,5.872093023255814
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG VINTAGE LEAF,0.020627062706270627,0.44642857142857145,6.518932874354562
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.03052805280528053,0.45121951219512196,9.765679442508711
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.03052805280528053,0.6607142857142858,9.765679442508713
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,0.024752475247524754,0.6666666666666667,6.121212121212122
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,0.02392739273927393,0.6041666666666667,5.547348484848485
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.026402640264026403,0.5423728813559322,4.979969183359014
JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY,0.04950495049504951,0.4545454545454546,4.2706131078224105
JUMBO BAG VINTAGE DOILY,JUMBO BAG RED RETROSPOT,0.04950495049504951,0.4651162790697675,4.2706131078224105
JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT,0.03217821782178218,0.46987951807228917,4.314348302300109
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG RED RETROSPOT,0.0231023102310231,0.6363636363636362,5.842975206611569
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.03547854785478548,0.524390243902439,4.814855875831486
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.03382838283828383,0.6119402985074627,5.618724559023066
LUNCH BAG DOLLY GIRL DESIGN,JUMBO BAG RED RETROSPOT,0.020627062706270627,0.4098360655737705,3.7630402384500745
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG VINTAGE DOILY,0.024752475247524754,0.6666666666666667,6.263565891472869
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.020627062706270627,0.5555555555555556,8.211382113821138
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG VINTAGE DOILY,0.020627062706270627,0.5208333333333334,4.8934108527131785
JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI,0.0231023102310231,0.5833333333333333,10.552238805970147
JUMBO STORAGE BAG SUKI,JUMBO BAG SPACEBOY DESIGN,0.0231023102310231,0.41791044776119396,10.552238805970147
JUMBO BAG STRAWBERRY,JUMBO BAG VINTAGE DOILY,0.024752475247524754,0.5084745762711864,4.7772960189199845
JUMBO BAG VINTAGE LEAF,JUMBO BAG VINTAGE DOILY,0.04207920792079208,0.6144578313253013,5.77304567105632
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG VINTAGE DOILY,0.04207920792079208,0.6219512195121951,5.84344866704481
JUMBO STORAGE BAG SUKI,JUMBO BAG VINTAGE DOILY,0.0297029702970297,0.5373134328358209,5.048247136410969
LUNCH BAG VINTAGE DOILY,JUMBO BAG VINTAGE DOILY,0.04702970297029703,0.4318181818181818,4.05708245243129
JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY,0.04702970297029703,0.4418604651162791,4.05708245243129
LUNCH BAG VINTAGE LEAF DESIGN,JUMBO BAG VINTAGE DOILY,0.024752475247524754,0.4225352112676056,3.9698657058630853
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG VINTAGE LEAF,0.028877887788778877,0.4268292682926829,6.232735821334117
JUMBO BAG VINTAGE LEAF,JUMBO SHOPPER VINTAGE RED PAISLEY,0.028877887788778877,0.42168674698795183,6.232735821334117
JUMBO STORAGE BAG SUKI,JUMBO BAG VINTAGE LEAF,0.026402640264026403,0.47761194029850745,6.974285200503507
JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY,0.027227722772277228,0.4925373134328358,7.279941754641427
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.027227722772277228,0.4024390243902439,7.279941754641427
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG SUKI DESIGN,0.027227722772277228,0.4024390243902439,4.278562259306804
JUMBO STORAGE BAG SUKI,LUNCH BAG RED RETROSPOT,0.02392739273927393,0.4328358208955224,4.06664352655328
JUMBO STORAGE BAG SUKI,LUNCH BAG SUKI DESIGN,0.026402640264026403,0.47761194029850745,5.077769049489395
SMALL WHITE HEART OF WICKER,LARGE WHITE HEART OF WICKER,0.03382838283828383,0.5774647887323944,9.998390342052314
LARGE WHITE HEART OF WICKER,SMALL WHITE HEART OF WICKER,0.03382838283828383,0.5857142857142857,9.998390342052314
LUNCH BAG ALPHABET DESIGN,LUNCH BAG  BLACK SKULL,0.028877887788778877,0.42168674698795183,5.4955305091333075
LUNCH BAG  BLACK SKULL,LUNCH BAG APPLE DESIGN,0.03712871287128713,0.48387096774193544,5.532562385879488
LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL,0.03712871287128713,0.4245283018867924,5.532562385879488
LUNCH BAG  BLACK SKULL,LUNCH BAG CARS BLUE,0.04455445544554455,0.5806451612903225,6.577027434428699
LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL,0.04455445544554455,0.5046728971962616,6.5770274344287
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG  BLACK SKULL,0.024752475247524754,0.49180327868852464,6.4093072448439985
LUNCH BAG  BLACK SKULL,LUNCH BAG PINK POLKADOT,0.038778877887788776,0.5053763440860215,6.1251612903225805
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL,0.038778877887788776,0.47,6.1251612903225805
LUNCH BAG  BLACK SKULL,LUNCH BAG RED RETROSPOT,0.04537953795379538,0.5913978494623656,5.556389097274319
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL,0.04537953795379538,0.42635658914728686,5.5563890972743195
LUNCH BAG  BLACK SKULL,LUNCH BAG SPACEBOY DESIGN,0.037953795379537955,0.4946236559139785,6.180246092450948
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL,0.037953795379537955,0.4742268041237114,6.180246092450949
LUNCH BAG  BLACK SKULL,LUNCH BAG SUKI DESIGN,0.0462046204620462,0.6021505376344086,6.401810979060555
LUNCH BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL,0.0462046204620462,0.49122807017543857,6.401810979060555
LUNCH BAG  BLACK SKULL,LUNCH BAG VINTAGE DOILY,0.040429042904290426,0.5268817204301075,4.837732160312806
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG  BLACK SKULL,0.027227722772277228,0.4647887323943662,6.057246706042708
LUNCH BAG  BLACK SKULL,LUNCH BAG WOODLAND,0.033003300330033,0.4301075268817204,6.280606296152351
LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL,0.033003300330033,0.4819277108433735,6.280606296152351
LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,0.03052805280528053,0.44578313253012053,5.0970675153443965
LUNCH BAG CARS BLUE,LUNCH BAG ALPHABET DESIGN,0.039603960396039604,0.4485981308411215,6.550613669631798
LUNCH BAG ALPHABET DESIGN,LUNCH BAG CARS BLUE,0.039603960396039604,0.5783132530120483,6.550613669631799
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG ALPHABET DESIGN,0.0231023102310231,0.45901639344262296,6.702745407860952
LUNCH BAG ALPHABET DESIGN,LUNCH BAG PINK POLKADOT,0.028877887788778877,0.42168674698795183,5.110843373493976
LUNCH BAG ALPHABET DESIGN,LUNCH BAG RED RETROSPOT,0.038778877887788776,0.5662650602409639,5.320257775287196
LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN,0.038778877887788776,0.5662650602409639,7.075394360948951
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG ALPHABET DESIGN,0.038778877887788776,0.4845360824742268,7.075394360948951
LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN,0.039603960396039604,0.5783132530120483,6.148383005707039
LUNCH BAG SUKI DESIGN,LUNCH BAG ALPHABET DESIGN,0.039603960396039604,0.42105263157894735,6.148383005707038
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE DOILY,0.036303630363036306,0.5301204819277109,4.867469879518072
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.03135313531353135,0.4578313253012048,7.815374172747327
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG ALPHABET DESIGN,0.03135313531353135,0.5352112676056338,7.815374172747327
LUNCH BAG ALPHABET DESIGN,LUNCH BAG WOODLAND,0.03052805280528053,0.44578313253012053,6.509507911162724
LUNCH BAG WOODLAND,LUNCH BAG ALPHABET DESIGN,0.03052805280528053,0.44578313253012053,6.509507911162724
LUNCH BAG CARS BLUE,LUNCH BAG APPLE DESIGN,0.041254125412541254,0.4672897196261682,5.342973020631281
LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,0.041254125412541254,0.4716981132075471,5.342973020631281
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG APPLE DESIGN,0.022277227722772276,0.4426229508196721,5.060934116919269
LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,0.04455445544554455,0.41860465116279066,4.786309784993418
LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT,0.04455445544554455,0.5094339622641509,4.786309784993418
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG APPLE DESIGN,0.03712871287128713,0.4639175257731959,5.304415483368994
LUNCH BAG APPLE DESIGN,LUNCH BAG SPACEBOY DESIGN,0.03712871287128713,0.4245283018867924,5.304415483368994
LUNCH BAG SUKI DESIGN,LUNCH BAG APPLE DESIGN,0.040429042904290426,0.4298245614035087,4.914597815292948
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN,0.040429042904290426,0.4622641509433962,4.914597815292949
LUNCH BAG VINTAGE DOILY,LUNCH BAG APPLE DESIGN,0.04785478547854786,0.43939393939393945,5.02401372212693
LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE DOILY,0.04785478547854786,0.5471698113207547,5.02401372212693
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN,0.033003300330033,0.5633802816901408,6.441668881211798
LUNCH BAG WOODLAND,LUNCH BAG APPLE DESIGN,0.03712871287128713,0.5421686746987951,6.199136167310752
LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND,0.03712871287128713,0.4245283018867924,6.199136167310752
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG CARS BLUE,0.02557755775577558,0.5081967213114754,5.7563965068178335
LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,0.038778877887788776,0.4392523364485981,5.32373831775701
LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,0.038778877887788776,0.47,5.323738317757009
LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,0.04785478547854786,0.5420560747663552,5.092805911758314
LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE,0.04785478547854786,0.4496124031007752,5.0928059117583135
LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN,0.04537953795379538,0.5140186915887851,6.422584063975336
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE,0.04537953795379538,0.5670103092783505,6.422584063975335
LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN,0.05198019801980198,0.5887850467289719,6.25971470732907
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.05198019801980198,0.5526315789473684,6.25971470732907
LUNCH BAG CARS BLUE,LUNCH BAG VINTAGE DOILY,0.0429042904290429,0.48598130841121495,4.462192013593882
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG CARS BLUE,0.0297029702970297,0.5070422535211268,5.743319731472949
LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,0.03547854785478548,0.40186915887850466,5.868258079045153
LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,0.03547854785478548,0.5180722891566265,5.868258079045153
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,0.0231023102310231,0.45901639344262296,5.563278688524591
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT,0.03052805280528053,0.6065573770491803,5.6988181471597406
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.03135313531353135,0.6229508196721312,7.783674159202299
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN,0.03052805280528053,0.6065573770491803,6.4486626402070755
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG VINTAGE DOILY,0.027227722772277228,0.5409836065573771,4.967213114754099
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND,0.020627062706270627,0.4098360655737705,5.984594114161565
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.04950495049504951,0.6000000000000001,5.637209302325583
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.04950495049504951,0.4651162790697675,5.637209302325582
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG PINK POLKADOT,0.033003300330033,0.41237113402061853,4.997938144329897
LUNCH BAG SUKI DESIGN,LUNCH BAG PINK POLKADOT,0.041254125412541254,0.43859649122807015,5.315789473684211
LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN,0.041254125412541254,0.5,5.315789473684211
LUNCH BAG PINK POLKADOT,LUNCH BAG VINTAGE DOILY,0.0429042904290429,0.52,4.774545454545454
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG PINK POLKADOT,0.026402640264026403,0.4507042253521127,5.462535211267606
LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,0.04372937293729373,0.4108527131782946,5.133541117238073
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG RED RETROSPOT,0.04372937293729373,0.5463917525773196,5.133541117238073
LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT,0.04950495049504951,0.5263157894736842,4.944920440636475
LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,0.04950495049504951,0.4651162790697675,4.9449204406364755
LUNCH BAG VINTAGE DOILY,LUNCH BAG RED RETROSPOT,0.052805280528052806,0.48484848484848486,4.555320648343905
LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE DOILY,0.052805280528052806,0.49612403100775193,4.555320648343904
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG RED RETROSPOT,0.033003300330033,0.5633802816901408,5.293154274484113
LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT,0.039603960396039604,0.5783132530120483,5.433454749229477
LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN,0.0462046204620462,0.49122807017543857,6.13781877373847
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN,0.0462046204620462,0.5773195876288659,6.137818773738469
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG VINTAGE DOILY,0.039603960396039604,0.4948453608247423,4.543580131208997
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SPACEBOY DESIGN,0.027227722772277228,0.4647887323943662,5.8074633367213595
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,0.037953795379537955,0.5542168674698795,6.924854055396845
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND,0.037953795379537955,0.4742268041237114,6.924854055396846
LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE DOILY,0.04372937293729373,0.4649122807017544,4.268740031897926
LUNCH BAG VINTAGE DOILY,LUNCH BAG SUKI DESIGN,0.04372937293729373,0.40151515151515155,4.268740031897927
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SUKI DESIGN,0.028052805280528052,0.4788732394366197,5.091178650852483
LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN,0.033003300330033,0.4819277108433735,5.123652504755865
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG VINTAGE DOILY,0.040429042904290426,0.6901408450704225,6.336747759282971
LUNCH BAG WOODLAND,LUNCH BAG VINTAGE DOILY,0.03712871287128713,0.5421686746987951,4.978094194961664
SPOTTY BUNTING,PARTY BUNTING,0.05693069306930693,0.47586206896551725,4.688982338099243
PARTY BUNTING,SPOTTY BUNTING,0.05693069306930693,0.5609756097560975,4.688982338099242
PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.0297029702970297,0.8181818181818181,17.09717868338558
ROSES REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.0297029702970297,0.6206896551724137,17.097178683385575
STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.024752475247524754,0.6382978723404256,13.572228443449049
RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.024752475247524754,0.5263157894736842,13.572228443449049
RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.02392739273927393,0.5087719298245614,13.119820828667415
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.02392739273927393,0.6170212765957448,13.119820828667416
REGENCY TEA PLATE PINK,REGENCY TEA PLATE GREEN,0.020627062706270627,0.9259259259259259,40.07936507936508
REGENCY TEA PLATE GREEN,REGENCY TEA PLATE PINK,0.020627062706270627,0.8928571428571429,40.07936507936508
ROUND SNACK BOXES SET OF4 WOODLAND,ROUND SNACK BOXES SET OF 4 FRUITS,0.020627062706270627,0.5434782608695652,17.80258519388954
ROUND SNACK BOXES SET OF 4 FRUITS,ROUND SNACK BOXES SET OF4 WOODLAND,0.020627062706270627,0.6756756756756757,17.80258519388954
SET 40 HEART SHAPE PETIT FOUR CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.027227722772277228,0.6111111111111112,9.619047619047619
SET OF 12 FAIRY CAKE BAKING CASES,SET 40 HEART SHAPE PETIT FOUR CASES,0.027227722772277228,0.42857142857142855,9.619047619047619
SET 40 HEART SHAPE PETIT FOUR CASES,SET OF 12 MINI LOAF BAKING CASES,0.0231023102310231,0.5185185185185185,9.52188552188552
SET OF 12 MINI LOAF BAKING CASES,SET 40 HEART SHAPE PETIT FOUR CASES,0.0231023102310231,0.4242424242424242,9.52188552188552
